team_name,common_name,season,country,average_attendance_overall,average_attendance_home,average_attendance_away,minutes_per_goal_scored_overall,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded_overall,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,highest_goals_scored_home,highest_goals_scored_away,highest_goals_conceded_home,highest_goals_conceded_away,half_time_points_overall,half_time_points_home,half_time_points_away,corners_recorded_matches_num_overall,corners_recorded_matches_num_home,cornersRecorded_matches_away,corners_total_per_match_overall,corners_total_per_match_home,corners_total_per_match_away,corners_against_overall,corners_against_home,corners_against_away,corners_against_per_match_overall,corners_against_per_match_home,corners_against_per_match_away,over65_corners_num_overall,over75_corners_num_overall,over85_corners_num_overall,over95_corners_num_overall,over105_corners_num_overall,over115_corners_num_overall,over125_corners_num_overall,over135_corners_num_overall,over145_corners_num_overall,over65_corners_num_home,over75_corners_num_home,over85_corners_num_home,over95_corners_num_home,over105_corners_num_home,over115_corners_num_home,over125_corners_num_home,over135_corners_num_home,over145_corners_num_home,over65_corners_percentage_home,over75_corners_percentage_home,over85_corners_percentage_home,over95_corners_percentage_home,over105_corners_percentage_home,over115_corners_percentage_home,over125_corners_percentage_home,over135_corners_percentage_home,over145_corners_percentage_home,over65_corners_num_away,over75_corners_num_away,over85_corners_num_away,over95_corners_num_away,over105_corners_num_away,over115_corners_num_away,over125_corners_num_away,over135_corners_num_away,over145_corners_num_away,over65_corners_percentage_away,over75_corners_percentage_away,over85_corners_percentage_away,over95_corners_percentage_away,over105_corners_percentage_away,over115_corners_percentage_away,over125_corners_percentage_away,over135_corners_percentage_away,over145_corners_percentage_away,over25_corners_for_overall,over35_corners_for_overall,over45_corners_for_overall,over55_corners_for_overall,over65_corners_for_overall,over75_corners_for_overall,over85_corners_for_overall,over25_corners_for_percentage_overall,over35_corners_for_percentage_overall,over45_corners_for_percentage_overall,over55_corners_for_percentage_overall,over65_corners_for_percentage_overall,over75_corners_for_percentage_overall,over85_corners_for_percentage_overall,over25_corners_for_home,over35_corners_for_home,over45_corners_for_home,over55_corners_for_home,over65_corners_for_home,over75_corners_for_home,over85_corners_for_home,over25_corners_for_percentage_home,over35_corners_for_percentage_home,over45_corners_for_percentage_home,over55_corners_for_percentage_home,over65_corners_for_percentage_home,over75_corners_for_percentage_home,over85_corners_for_percentage_home,over25_corners_for_away,over35_corners_for_away,over45_corners_for_away,over55_corners_for_away,over65_corners_for_away,over75_corners_for_away,over85_corners_for_away,over25_corners_for_percentage_away,over35_corners_for_percentage_away,over45_corners_for_percentage_away,over55_corners_for_percentage_away,over65_corners_for_percentage_away,over75_corners_for_percentage_away,over85_corners_for_percentage_away,over25_corners_against_overall,over35_corners_against_overall,over45_corners_against_overall,over55_corners_against_overall,over65_corners_against_overall,over75_corners_against_overall,over85_corners_against_overall,over25_corners_against_percentage_overall,over35_corners_against_percentage_overall,over45_corners_against_percentage_overall,over55_corners_against_percentage_overall,over65_corners_against_percentage_overall,over75_corners_against_percentage_overall,over85_corners_against_percentage_overall,over25_corners_against_home,over35_corners_against_home,over45_corners_against_home,over55_corners_against_home,over65_corners_against_home,over75_corners_against_home,over85_corners_against_home,over25_corners_against_percentage_home,over35_corners_against_percentage_home,over45_corners_against_percentage_home,over55_corners_against_percentage_home,over65_corners_against_percentage_home,over75_corners_against_percentage_home,over85_corners_against_percentage_home,over25_corners_against_away,over35_corners_against_away,over45_corners_against_away,over55_corners_against_away,over65_corners_against_away,over75_corners_against_away,over85_corners_against_away,over25_corners_against_percentage_away,over35_corners_against_percentage_away,over45_corners_against_percentage_away,over55_corners_against_percentage_away,over65_corners_against_percentage_away,over75_corners_against_percentage_away,over85_corners_against_percentage_away,cornerTimingRecorded_matches_overall,cornerTimingRecorded_matches_home,cornerTimingRecorded_matches_away,corners_total_fh_overall,corners_total_fh_home,corners_total_fh_away,corners_total_2h_overall,corners_total_2h_home,corners_total_2h_away,corners_total_per_match_fh_overall,corners_total_per_match_fh_home,corners_total_per_match_fh_away,corners_total_per_match_2h_overall,corners_total_per_match_2h_home,corners_total_per_match_2h_away,corners_total_fh_over4_overall,corners_total_fh_over5_overall,corners_total_fh_over6_overall,corners_total_2h_over4_overall,corners_total_2h_over5_overall,corners_total_2h_over6_overall,over05_cards_total_overall,over15_cards_total_overall,over25_cards_total_overall,over35_cards_total_overall,over45_cards_total_overall,over55_cards_total_overall,over65_cards_total_overall,over75_cards_total_overall,over85_cards_total_overall,over05_cards_total_percentage_overall,over15_cards_total_percentage_overall,over25_cards_total_percentage_overall,over35_cards_total_percentage_overall,over45_cards_total_percentage_overall,over55_cards_total_percentage_overall,over65_cards_total_percentage_overall,over75_cards_total_percentage_overall,over85_cards_total_percentage_overall,over05_cards_total_home,over15_cards_total_home,over25_cards_total_home,over35_cards_total_home,over45_cards_total_home,over55_cards_total_home,over65_cards_total_home,over75_cards_total_home,over85_cards_total_home,over05_cards_total_percentage_home,over15_cards_total_percentage_home,over25_cards_total_percentage_home,over35_cards_total_percentage_home,over45_cards_total_percentage_home,over55_cards_total_percentage_home,over65_cards_total_percentage_home,over75_cards_total_percentage_home,over85_cards_total_percentage_home,over05_cards_total_away,over15_cards_total_away,over25_cards_total_away,over35_cards_total_away,over45_cards_total_away,over55_cards_total_away,over65_cards_total_away,over75_cards_total_away,over85_cards_total_away,over05_cards_total_percentage_away,over15_cards_total_percentage_away,over25_cards_total_percentage_away,over35_cards_total_percentage_away,over45_cards_total_percentage_away,over55_cards_total_percentage_away,over65_cards_total_percentage_away,over75_cards_total_percentage_away,over85_cards_total_percentage_away,over05_cards_for_overall,over15_cards_for_overall,over25_cards_for_overall,over35_cards_for_overall,over45_cards_for_overall,over55_cards_for_overall,over65_cards_for_overall,over05_cards_for_percentage_overall,over15_cards_for_percentage_overall,over25_cards_for_percentage_overall,over35_cards_for_percentage_overall,over45_cards_for_percentage_overall,over55_cards_for_percentage_overall,over65_cards_for_percentage_overall,over05_cards_for_home,over15_cards_for_home,over25_cards_for_home,over35_cards_for_home,over45_cards_for_home,over55_cards_for_home,over65_cards_for_home,over05_cards_for_percentage_home,over15_cards_for_percentage_home,over25_cards_for_percentage_home,over35_cards_for_percentage_home,over45_cards_for_percentage_home,over55_cards_for_percentage_home,over65_cards_for_percentage_home,over05_cards_for_away,over15_cards_for_away,over25_cards_for_away,over35_cards_for_away,over45_cards_for_away,over55_cards_for_away,over65_cards_for_away,over05_cards_for_percentage_away,over15_cards_for_percentage_away,over25_cards_for_percentage_away,over35_cards_for_percentage_away,over45_cards_for_percentage_away,over55_cards_for_percentage_away,over65_cards_for_percentage_away,over05_cards_against_overall,over15_cards_against_overall,over25_cards_against_overall,over35_cards_against_overall,over45_cards_against_overall,over55_cards_against_overall,over65_cards_against_overall,over05_cards_against_percentage_overall,over15_cards_against_percentage_overall,over25_cards_against_percentage_overall,over35_cards_against_percentage_overall,over45_cards_against_percentage_overall,over55_cards_against_percentage_overall,over65_cards_against_percentage_overall,over05_cards_against_home,over15_cards_against_home,over25_cards_against_home,over35_cards_against_home,over45_cards_against_home,over55_cards_against_home,over65_cards_against_home,over05_cards_against_percentage_home,over15_cards_against_percentage_home,over25_cards_against_percentage_home,over35_cards_against_percentage_home,over45_cards_against_percentage_home,over55_cards_against_percentage_home,over65_cards_against_percentage_home,over05_cards_against_away,over15_cards_against_away,over25_cards_against_away,over35_cards_against_away,over45_cards_against_away,over55_cards_against_away,over65_cards_against_away,over05_cards_against_percentage_away,over15_cards_against_percentage_away,over25_cards_against_percentage_away,over35_cards_against_percentage_away,over45_cards_against_percentage_away,over55_cards_against_percentage_away,over65_cards_against_percentage_away,firstGoalScoredPercentage_overall,firstGoalScoredPercentage_home,firstGoalScoredPercentage_away,shots_per_match_overall,shots_per_match_home,shots_per_match_away,shots_on_target_per_match_overall,shots_on_target_per_match_home,shots_on_target_per_match_away,shots_off_target_per_match_overall,shots_off_target_per_match_home,shots_off_target_per_match_away,fouls_by_this_team_overall,fouls_by_this_team_home,fouls_by_this_team_away,fouls_per_match_overall,fouls_per_match_home,fouls_per_match_away,offsides_total_overall,offsides_total_home,offsides_total_away,offsides_this_team_overall,offsides_this_team_home,offsides_this_team_away,offsidesRecorded_matches_overall,offsidesRecorded_matches_home,offsidesRecorded_matches_away,offsides_total_per_match_overall,offsides_total_per_match_home,offsides_total_per_match_away,offsides_this_team_per_match_overall,offsides_this_team_per_match_home,offsides_this_team_per_match_away,offsides_total_over05_overall,offsides_total_over15_overall,offsides_total_over25_overall,offsides_total_over35_overall,offsides_total_over45_overall,scoredBothHalves_overall,scoredBothHalves_home,scoredBothHalves_away,scoredBothHalvesPercentage_overall,scoredBothHalvesPercentage_home,scoredBothHalvesPercentage_away,BTTS_both_halves_overall,BTTS_both_halves_home,BTTS_both_halves_away,BTTS_and_win_overall,BTTS_and_win_home,BTTS_and_win_away,BTTS_and_win_percentage_overall,BTTS_and_win_percentage_home,BTTS_and_win_percentage_away,BTTS_and_draw_overall,BTTS_and_draw_home,BTTS_and_draw_away,BTTS_and_draw_percentage_overall,BTTS_and_draw_percentage_home,BTTS_and_draw_percentage_away,BTTS_and_lose_overall,BTTS_and_lose_home,BTTS_and_lose_away,BTTS_and_lose_percentage_overall,BTTS_and_lose_percentage_home,BTTS_and_lose_percentage_away,matches_goal_timings_recorded_overall,matches_goal_timings_recorded_home,matches_goal_timings_recorded_away,total_goals_2h_overall,total_goals_2h_home,total_goals_2h_away,average_total_goals_2h_per_match_overall,average_total_goals_2h_per_match_home,average_total_goals_2h_per_match_away,goals_scored_2h_overall,goals_scored_2h_home,goals_scored_2h_away,goals_scored_2h_per_match_overall,goals_scored_2h_per_match_home,goals_scored_2h_per_match_away,goals_conceded_2h_overall,goals_conceded_2h_home,goals_conceded_2h_away,goals_conceded_2h_per_match_overall,goals_conceded_2h_per_match_home,goals_conceded_2h_per_match_away,over05_2hg_matches_overall,over15_2hg_matches_overall,over25_2hg_matches_overall,over05_2hg_percentage_overall,over15_2hg_percentage_overall,over25_2hg_percentage_overall,points_2h_overall,points_2h_home,points_2h_away,ppg_2h_overall,ppg_2h_home,ppg_2h_away,wins_2h_overall,wins_2h_home,wins_2h_away,wins_2h_percentage_overall,wins_2h_percentage_home,wins_2h_percentage_away,draws_2h_overall,draws_2h_home,draws_2h_away,losses_2h_overall,losses_2h_home,losses_2h_away,btts_2h_overall,btts_2h_home,btts_2h_away,btts_2h_percentage_overall,btts_2h_percentage_home,btts_2h_percentage_away,clean_sheets_2h_overall,clean_sheets_2h_home,clean_sheets_2h_away,failed_to_score_2h_overall,failed_to_score_2h_home,failed_to_score_2h_away
Finland National Team,Finland,2020,Finland,19428,21543,15200,273,0,90,90,60,0,0,1,2,0,2,1,1,3,2,2,6.33,5.00,9.00,18,9,9,6.00,4.50,9.00,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,1,1,1,100,100,67,33,33,33,33,2,2,1,0,0,0,0,100,100,50,0,0,0,0,1,1,1,1,1,1,1,100,100,100,100,100,100,100,3,2,1,11,5,6,8,5,3,3.67,2.50,6.00,2.67,2.50,3.00,1,1,0,0,0,0,2,2,1,1,1,0,0,0,0,67,67,33,33,33,0,0,0,0,1,1,1,1,1,0,0,0,0,50,50,50,50,50,0,0,0,0,1,1,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,2,2,0,0,0,0,0,67,67,0,0,0,0,0,1,1,0,0,0,0,0,50,50,0,0,0,0,0,1,1,0,0,0,0,0,100,100,0,0,0,0,0,1,1,1,0,0,0,0,33,33,33,0,0,0,0,1,1,1,0,0,0,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,100,7.33,10,2,2.00,2.00,2.00,5.33,8.00,0.00,29,18,11,9.67,9,11,7,6,1,3,2,1,3,2,1,2.33,3.00,1.00,1.00,1.00,1.00,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,1,1.00,1.00,1.00,1,0,1,0.33,0.00,1.00,2,2,0,0.67,1.00,0.00,2,1,0,67,33,0,4,1,3,1.33,0.50,3.00,1,0,1,33,0,100,1,1,0,1,1,0,0,0,0,0,0,0,2,1,1,2,2,0
Czech Republic National Team,Czech Republic,2020,Czech Republic,20780,17705,22829,75,180,54,113,60,273,1,2,2,1,7,0,7,5,2,2,11.40,13.00,10.33,29,13,16,5.80,6.50,5.33,5,5,4,4,3,2,1,1,1,2,2,2,2,1,1,1,1,1,100,100,100,100,50,50,50,50,50,3,3,2,2,2,1,0,0,0,100,100,67,67,67,33,0,0,0,5,5,3,2,1,1,1,100,100,60,40,20,20,20,2,2,1,1,1,1,1,100,100,50,50,50,50,50,3,3,2,1,0,0,0,100,100,67,33,0,0,0,5,5,4,4,1,0,0,100,100,80,80,20,0,0,2,2,2,2,1,0,0,100,100,100,100,50,0,0,3,3,2,2,0,0,0,100,100,67,67,0,0,0,5,2,3,35,16,19,22,10,12,7.00,8.00,6.33,4.40,5.00,4.00,4,4,4,2,1,1,4,3,2,2,1,0,0,0,0,80,60,40,40,20,0,0,0,0,2,1,0,0,0,0,0,0,0,100,50,0,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,67,67,67,67,33,0,0,0,0,4,2,1,0,0,0,0,80,40,20,0,0,0,0,2,1,0,0,0,0,0,100,50,0,0,0,0,0,2,1,1,0,0,0,0,67,33,33,0,0,0,0,2,1,1,1,0,0,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,67,33,33,33,0,0,0,60,0,100,12.2,12.5,12,4.80,4.00,5.33,7.40,8.50,6.67,50,18,32,10,9,10.67,21,10,11,10,5,5,5,2,3,4.20,5.00,3.67,2.00,2.50,1.67,5,5,5,2,2,1,0,1,20,0,33,0,0,0,0,0,0,0,0,0,1,0,1,20,0,33,1,1,0,20,50,0,5,2,3,5,1,4,1.00,0.50,1.33,4,1,3,0.80,0.50,1.00,1,0,1,0.20,0.00,0.33,4,1,0,80,20,0,10,4,6,2.00,2.00,2.00,3,1,2,60,50,67,1,1,0,1,0,1,0,0,0,0,0,0,4,2,2,2,1,1
Switzerland National Team,Switzerland,2020,Switzerland,17154,20950,14623,56,45,68,50,90,39,3,3,1,3,7,3,4,5,2,2,14.40,19.00,11.33,36,21,15,7.20,10.50,5.00,4,4,4,4,4,4,4,3,3,2,2,2,2,2,2,2,2,2,100,100,100,100,100,100,100,100,100,2,2,2,2,2,2,2,1,1,67,67,67,67,67,67,67,33,33,4,4,4,3,3,3,2,80,80,80,60,60,60,40,2,2,2,2,2,2,1,100,100,100,100,100,100,50,2,2,2,1,1,1,1,67,67,67,33,33,33,33,5,4,3,3,3,3,1,100,80,60,60,60,60,20,2,2,2,2,2,2,1,100,100,100,100,100,100,50,3,2,1,1,1,1,0,100,67,33,33,33,33,0,5,2,3,33,15,18,39,23,16,6.60,7.50,6.00,7.80,9.99,5.33,4,4,3,4,4,4,5,5,4,3,2,1,1,0,0,100,100,80,60,40,20,20,0,0,2,2,2,2,1,0,0,0,0,100,100,100,100,50,0,0,0,0,3,3,2,1,1,1,1,0,0,100,100,67,33,33,33,33,0,0,5,4,2,2,0,0,0,100,80,40,40,0,0,0,2,1,1,1,0,0,0,100,50,50,50,0,0,0,3,3,1,1,0,0,0,100,100,33,33,0,0,0,4,2,2,0,0,0,0,80,40,40,0,0,0,0,2,1,1,0,0,0,0,100,50,50,0,0,0,0,2,1,1,0,0,0,0,67,33,33,0,0,0,0,60,50,67,13.4,16,11.67,5.20,7.00,4.00,8.20,9.00,7.67,61,27,34,12.2,13.5,11.33,19,7,12,13,4,9,5,2,3,3.80,3.50,4.00,2.60,2.00,3.00,5,4,3,3,2,2,1,1,40,50,33,0,0,0,1,1,0,20,50,0,3,1,2,60,50,67,0,0,0,0,0,0,5,2,3,12,3,9,2.40,1.50,3.00,5,2,3,1.00,1.00,1.00,7,1,6,1.40,0.50,2.00,5,4,1,100,80,20,5,4,1,1.00,2.00,0.33,1,1,0,20,50,0,2,1,1,2,0,2,3,1,2,60,50,67,1,1,0,1,0,1
Austria National Team,Austria,2020,Austria,13427,9082,14875,72,30,134,72,90,68,3,1,1,2,5,1,4,4,1,1,7.75,4.00,9.00,10,0,10,2.50,0.00,3.33,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,0,0,100,33,33,33,33,33,33,0,0,4,3,2,1,1,1,1,100,75,50,25,25,25,25,1,1,0,0,0,0,0,100,100,0,0,0,0,0,3,2,2,1,1,1,1,100,67,67,33,33,33,33,2,2,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,67,67,0,0,0,0,0,4,1,3,14,2,12,17,2,15,3.50,2.00,4.00,4.25,2.00,5.00,1,1,1,2,1,1,3,3,3,1,1,0,0,0,0,75,75,75,25,25,0,0,0,0,1,1,1,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,67,67,67,33,33,0,0,0,0,3,2,1,0,0,0,0,75,50,25,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,2,2,1,0,0,0,0,67,67,33,0,0,0,0,3,2,0,0,0,0,0,75,50,0,0,0,0,0,1,1,0,0,0,0,0,100,100,0,0,0,0,0,2,1,0,0,0,0,0,67,33,0,0,0,0,0,50,100,33,12.5,11,13,4.00,7.00,3.00,8.50,4.00,10.00,53,13,40,13.25,13,13.33,11,1,10,5,1,4,4,1,3,2.75,1.00,3.33,1.25,1.00,1.33,4,2,2,1,1,1,1,0,25,100,0,0,0,0,1,1,0,25,100,0,0,0,0,0,0,0,1,0,1,25,0,33,4,1,3,6,2,4,1.50,2.00,1.33,3,2,1,0.75,2.00,0.33,3,0,3,0.75,0.00,1.00,3,2,1,75,50,25,4,3,1,1.00,3.00,0.33,1,1,0,25,100,0,1,0,1,2,0,2,1,0,1,25,0,33,2,1,1,2,0,2
FYR Macedonia National Team,FYR Macedonia,2020,FYR Macedonia,9542,0,9542,134,0,90,34,30,36,0,1,3,3,1,0,1,3,1,1,8.66,12.00,7.00,16,7,9,5.33,7.00,4.50,2,2,2,2,1,1,0,0,0,1,1,1,1,1,1,0,0,0,100,100,100,100,100,100,0,0,0,1,1,1,1,0,0,0,0,0,50,50,50,50,0,0,0,0,0,2,2,2,0,0,0,0,67,67,67,0,0,0,0,1,1,1,0,0,0,0,100,100,100,0,0,0,0,1,1,1,0,0,0,0,50,50,50,0,0,0,0,3,3,2,1,1,0,0,100,100,67,33,33,0,0,1,1,1,1,1,0,0,100,100,100,100,100,0,0,2,2,1,0,0,0,0,100,100,50,0,0,0,0,3,1,2,12,6,6,14,6,8,4.00,6.00,3.00,4.67,6.00,4.00,1,1,0,2,2,0,3,3,3,1,0,0,0,0,0,100,100,100,33,0,0,0,0,0,1,1,1,1,0,0,0,0,0,100,100,100,100,0,0,0,0,0,2,2,2,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,3,3,1,1,0,0,0,100,100,33,33,0,0,0,1,1,1,1,0,0,0,100,100,100,100,0,0,0,2,2,0,0,0,0,0,100,100,0,0,0,0,0,2,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,12,14,11,3.67,2.00,4.50,8.33,12.00,6.50,32,8,24,10.67,8,12,10,5,5,4,3,1,3,1,2,3.33,5.00,2.50,1.33,3.00,0.50,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,67,0,100,3,1,2,5,2,3,1.67,2.00,1.50,1,0,1,0.33,0.00,0.50,4,2,2,1.33,2.00,1.00,3,2,0,100,67,0,3,0,3,1.00,0.00,1.50,1,0,1,33,0,50,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,2,1,1
Spain National Team,Spain,2020,Spain,26380,11742,31260,41,180,30,90,180,72,1,5,1,3,12,4,8,6,2,2,10.00,7.50,11.25,13,2,11,2.17,1.00,2.75,6,3,2,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,100,50,0,0,0,0,0,0,0,4,2,2,1,1,1,1,1,1,100,50,50,25,25,25,25,25,25,6,6,6,6,4,2,1,100,100,100,100,67,33,17,2,2,2,2,1,0,0,100,100,100,100,50,0,0,4,4,4,4,3,2,1,100,100,100,100,75,50,25,1,1,1,1,1,1,1,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,25,25,25,25,25,25,25,6,2,4,30,12,18,30,3,27,5.00,6.00,4.50,5.00,1.50,6.75,4,4,1,2,2,1,6,5,4,3,2,1,0,0,0,100,83,67,50,33,17,0,0,0,2,1,1,1,1,1,0,0,0,100,50,50,50,50,50,0,0,0,4,4,3,2,1,0,0,0,0,100,100,75,50,25,0,0,0,0,4,2,0,0,0,0,0,67,33,0,0,0,0,0,1,1,0,0,0,0,0,50,50,0,0,0,0,0,3,1,0,0,0,0,0,75,25,0,0,0,0,0,6,5,2,2,0,0,0,100,83,33,33,0,0,0,2,1,1,1,0,0,0,100,50,50,50,0,0,0,4,4,1,1,0,0,0,100,100,25,25,0,0,0,50,50,50,15.33,15.5,15.25,6.17,6.00,6.25,9.17,9.50,9.00,72,23,49,12,11.5,12.25,31,6,25,9,3,6,6,2,4,5.17,3.00,6.25,1.50,1.50,1.50,6,5,5,3,3,2,0,2,33,0,50,1,0,1,1,0,1,17,0,25,3,1,2,50,50,50,0,0,0,0,0,0,6,2,4,13,1,12,2.17,0.50,3.00,8,0,8,1.33,0.00,2.00,5,1,4,0.83,0.50,1.00,5,3,2,83,50,33,8,1,7,1.33,0.50,1.75,2,0,2,33,0,50,2,1,1,2,1,1,2,0,2,33,0,50,2,1,1,3,2,1
Portugal National Team,Portugal,2020,Portugal,33745,33906,33583,51,45,60,51,30,180,2,3,4,1,2,1,1,4,2,2,4.75,5.00,4.50,4,4,0,1.00,2.00,0.00,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,75,50,50,50,0,0,0,1,1,1,1,0,0,0,50,50,50,50,0,0,0,2,1,1,1,0,0,0,100,50,50,50,0,0,0,1,0,0,0,0,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,9,6,3,10,4,6,2.25,3.00,1.50,2.50,2.00,3.00,1,0,0,0,0,0,4,4,3,2,1,0,0,0,0,100,100,75,50,25,0,0,0,0,2,2,1,1,0,0,0,0,0,100,100,50,50,0,0,0,0,0,2,2,2,1,1,0,0,0,0,100,100,100,50,50,0,0,0,0,2,1,1,0,0,0,0,50,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,100,50,50,0,0,0,0,4,4,1,1,0,0,0,100,100,25,25,0,0,0,2,2,1,1,0,0,0,100,100,50,50,0,0,0,2,2,0,0,0,0,0,100,100,0,0,0,0,0,75,100,50,13.75,9.5,18,5.50,4.50,6.50,8.25,5.00,11.50,38,14,24,9.5,7,12,12,5,7,6,2,4,4,2,2,3.00,2.50,3.50,1.50,1.00,2.00,4,4,3,1,0,2,2,0,50,100,0,2,2,0,0,0,0,0,0,0,1,1,0,25,50,0,1,1,0,25,50,0,4,2,2,8,5,3,2.00,2.50,1.50,5,2,3,1.25,1.00,1.50,3,3,0,0.75,1.50,0.00,3,3,2,75,75,50,5,1,4,1.25,0.50,2.00,1,0,1,25,0,50,2,1,1,1,1,0,2,2,0,50,100,0,2,0,2,1,0,1
Sweden National Team,Sweden,2020,Sweden,11666,11666,0,72,54,0,90,68,0,3,0,2,0,6,5,1,4,3,3,11.00,12.33,7.00,24,18,6,6.00,6.00,6.00,4,3,2,2,2,2,2,1,1,3,3,2,2,2,2,2,1,1,100,100,67,67,67,67,67,33,33,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,3,3,3,3,1,0,0,75,75,75,75,25,0,0,3,3,3,3,1,0,0,100,100,100,100,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,1,1,75,75,75,75,25,25,25,2,2,2,2,1,1,1,67,67,67,67,33,33,33,1,1,1,1,0,0,0,100,100,100,100,0,0,0,4,3,1,23,17,6,20,19,1,5.75,5.67,6.00,5.00,6.33,1.00,2,2,1,2,2,1,4,3,3,2,1,1,0,0,0,100,75,75,50,25,25,0,0,0,3,3,3,2,1,1,0,0,0,100,100,100,67,33,33,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,100,25,25,25,0,0,0,3,1,1,1,0,0,0,100,33,33,33,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,3,3,1,0,0,0,0,75,75,25,0,0,0,0,3,3,1,0,0,0,0,100,100,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,67,0,10.75,12.67,5,4.00,4.67,2.00,6.75,8.00,3.00,51,40,11,12.75,13.33,11,13,10,3,4,3,1,4,3,1,3.25,3.33,3.00,1.00,1.00,1.00,4,3,3,2,1,1,1,0,25,33,0,0,0,0,1,1,0,25,33,0,0,0,0,0,0,0,1,1,0,25,33,0,4,3,1,6,6,0,1.50,2.00,0.00,3,3,0,0.75,1.00,0.00,3,3,0,0.75,1.00,0.00,3,1,1,75,25,25,5,4,1,1.25,1.33,1.00,1,1,0,25,33,0,2,1,1,1,1,0,1,1,0,25,33,0,2,1,1,2,1,1
